epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_group:3,loss_group:4,loss_group:5,loss_group:6,loss_group:7,loss_group:8,loss_group:9,loss_group:10,loss_group:11,loss_group:12,loss_group:13,loss_group:14,loss_group:15,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_group:3,acc_group:4,acc_group:5,acc_group:6,acc_group:7,acc_group:8,acc_group:9,acc_group:10,acc_group:11,acc_group:12,acc_group:13,acc_group:14,acc_group:15,acc_avg,objective,count_group:0,count_group:1,count_group:2,count_group:3,count_group:4,count_group:5,count_group:6,count_group:7,count_group:8,count_group:9,count_group:10,count_group:11,count_group:12,count_group:13,count_group:14,count_group:15,count
0,550,2.0364437103271484,2.9297122955322266,3.091486692428589,2.507585048675537,2.4962501525878906,2.479485273361206,2.5375051498413086,2.365097999572754,2.2649002075195312,2.1359059810638428,2.457206964492798,nan,nan,nan,nan,nan,2.3427296757698044,0.444444477558136,0.41379302740097046,0.18518519401550293,0.43589743971824646,0.380952388048172,0.357142835855484,0.386363685131073,0.371257483959198,0.4202899932861328,0.46401989459991455,0.3598131537437439,nan,nan,nan,nan,nan,0.4031250000000002,2.3427296757698044,27.0,29.0,27.0,39.0,63.0,28.0,44.0,167.0,345.0,403.0,428.0,0.0,0.0,0.0,0.0,0.0,1600
0,600,2.4998035430908203,2.4586219787597656,2.6752545833587646,3.186450719833374,2.378944158554077,2.7389116287231445,2.5835115909576416,2.40057110786438,2.0505597591400146,2.3282556533813477,2.1998744010925293,nan,nan,nan,nan,nan,2.290570001602173,0.3214285969734192,0.3555555045604706,0.2222222238779068,0.17777776718139648,0.4385965168476105,0.3103448152542114,0.32500001788139343,0.3703703284263611,0.46820810437202454,0.4060150980949402,0.45434293150901794,nan,nan,nan,nan,nan,0.415,2.290570001602173,28.0,45.0,27.0,45.0,57.0,29.0,40.0,135.0,346.0,399.0,449.0,0.0,0.0,0.0,0.0,0.0,1600
0,650,2.7680022716522217,2.522172212600708,2.781299114227295,2.3825955390930176,2.6625447273254395,2.6916873455047607,2.5847318172454834,2.3187363147735596,2.010725736618042,2.0594136714935303,2.269994020462036,nan,nan,nan,nan,nan,2.224029760360717,0.19354839622974396,0.3750000596046448,0.2380952388048172,0.35416674613952637,0.3333333432674408,0.2812500298023224,0.34210526943206787,0.4240000545978546,0.501377522945404,0.4803149700164795,0.4224719703197479,nan,nan,nan,nan,nan,0.435625,2.224029760360717,31.0,56.0,21.0,48.0,60.0,32.0,38.0,125.0,363.0,381.0,445.0,0.0,0.0,0.0,0.0,0.0,1600
0,700,2.5413873195648193,2.191922426223755,2.6399853229522705,2.457164764404297,2.413724899291992,2.888763427734375,1.871134877204895,2.608096122741699,1.9881360530853271,2.0000624656677246,2.045910596847534,nan,nan,nan,nan,nan,2.1283247733116144,0.3548387289047241,0.4864864945411682,0.3589743673801422,0.27450984716415405,0.3529411852359772,0.21739129722118378,0.5333333015441895,0.3255813717842102,0.5000000596046448,0.47303929924964905,0.4618735909461975,nan,nan,nan,nan,nan,0.44624999999999987,2.1283247733116144,31.0,37.0,39.0,51.0,51.0,23.0,30.0,129.0,342.0,408.0,459.0,0.0,0.0,0.0,0.0,0.0,1600
0,750,2.235100030899048,2.2507388591766357,2.4829041957855225,2.2772862911224365,2.303025722503662,2.086143970489502,2.3550007343292236,2.2157044410705566,2.162574291229248,1.8991349935531616,2.1851866245269775,nan,nan,nan,nan,nan,2.1284264898300167,0.42307692766189575,0.3809524476528168,0.2142857313156128,0.4444444477558136,0.46666669845581055,0.37931036949157715,0.40909090638160706,0.43548381328582764,0.4251496493816376,0.5024999976158142,0.44234806299209595,nan,nan,nan,nan,nan,0.4462499999999998,2.1284264898300167,26.0,42.0,28.0,36.0,60.0,29.0,44.0,124.0,334.0,400.0,477.0,0.0,0.0,0.0,0.0,0.0,1600
0,800,2.671144723892212,2.478044033050537,2.17846417427063,2.431399345397949,2.387301206588745,2.467160940170288,2.1439168453216553,2.1602227687835693,2.0561187267303467,1.986048698425293,2.07541561126709,nan,nan,nan,nan,nan,2.1086989474296574,0.3076922595500946,0.3333333432674408,0.25925928354263306,0.33333340287208557,0.3913043439388275,0.366666704416275,0.5,0.4722221791744232,0.4649122953414917,0.48201438784599304,0.49425286054611206,nan,nan,nan,nan,nan,0.46062500000000006,2.1086989474296574,26.0,36.0,27.0,48.0,69.0,30.0,26.0,144.0,342.0,417.0,435.0,0.0,0.0,0.0,0.0,0.0,1600
0,850,2.561500310897827,2.521052837371826,2.7782602310180664,1.62200129032135,2.5175654888153076,2.0763845443725586,2.357679843902588,2.050985097885132,1.9903583526611328,1.7816158533096313,1.9280247688293457,nan,nan,nan,nan,nan,1.988788967132569,0.3124999701976776,0.3617021441459656,0.24137930572032928,0.6666666865348816,0.3529411554336548,0.4999999701976776,0.3571428656578064,0.45033109188079834,0.49723756313323975,0.5221675634384155,0.4876847267150879,nan,nan,nan,nan,nan,0.48,1.988788967132569,32.0,47.0,29.0,36.0,51.0,38.0,42.0,151.0,362.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,1600
0,900,2.1349992752075195,2.3685314655303955,2.2725303173065186,2.1950595378875732,2.126852512359619,2.23227858543396,2.494978666305542,1.994688630104065,1.9399352073669434,1.892537236213684,1.979241967201233,nan,nan,nan,nan,nan,1.9983018326759334,0.45454540848731995,0.41666659712791443,0.5454545021057129,0.45098045468330383,0.44230765104293823,0.4062499701976776,0.3611111044883728,0.5273972749710083,0.49184784293174744,0.5316804647445679,0.46666672825813293,nan,nan,nan,nan,nan,0.48812499999999986,1.9983018326759334,33.0,36.0,33.0,51.0,52.0,32.0,36.0,146.0,368.0,363.0,450.0,0.0,0.0,0.0,0.0,0.0,1600
0,950,2.77207612991333,2.5673038959503174,2.5593464374542236,2.535597085952759,2.457472324371338,2.036752462387085,2.2449910640716553,1.972835659980774,1.877840518951416,1.803455114364624,1.9658575057983398,nan,nan,nan,nan,nan,1.9753678369522099,0.31578946113586426,0.2571428418159485,0.37037041783332825,0.3103448748588562,0.35849064588546753,0.5555555820465088,0.43478256464004517,0.4656488597393036,0.4955489933490753,0.526184618473053,0.5138888955116272,nan,nan,nan,nan,nan,0.48812500000000014,1.9753678369522099,19.0,35.0,27.0,29.0,53.0,18.0,46.0,131.0,337.0,401.0,504.0,0.0,0.0,0.0,0.0,0.0,1600
0,1000,2.544848918914795,2.3138480186462402,2.805135726928711,2.0761184692382812,1.9848692417144775,2.5526225566864014,2.459150791168213,2.066744565963745,1.9440618753433228,1.931059718132019,1.8040761947631836,nan,nan,nan,nan,nan,1.9801733708381646,0.3684210479259491,0.43478265404701233,0.3928571343421936,0.5000001192092896,0.4571429193019867,0.3448275923728943,0.3243243098258972,0.4637681245803833,0.4577259123325348,0.4803149998188019,0.5200000405311584,nan,nan,nan,nan,nan,0.47312499999999996,1.9801733708381646,38.0,46.0,28.0,40.0,70.0,29.0,37.0,138.0,343.0,381.0,450.0,0.0,0.0,0.0,0.0,0.0,1600
0,1050,2.2926435470581055,2.480586528778076,2.1582305431365967,2.242887020111084,1.8663604259490967,2.098837375640869,2.2522599697113037,2.1337761878967285,1.877605676651001,1.705216407775879,2.0403194427490234,nan,nan,nan,nan,nan,1.9601541376113893,0.473684161901474,0.3404255509376526,0.41860464215278625,0.39130428433418274,0.4883720278739929,0.46666663885116577,0.45714282989501953,0.4233577251434326,0.47839510440826416,0.5721391439437866,0.4747251868247986,nan,nan,nan,nan,nan,0.48750000000000004,1.9601541376113893,38.0,47.0,43.0,46.0,43.0,30.0,35.0,137.0,324.0,402.0,455.0,0.0,0.0,0.0,0.0,0.0,1600
0,1100,2.081132650375366,2.6263999938964844,2.616173028945923,2.236870288848877,1.7828363180160522,1.8335957527160645,1.8973368406295776,2.2858502864837646,1.8036123514175415,1.6991260051727295,1.7153871059417725,nan,nan,nan,nan,nan,1.8432962894439693,0.43333330750465393,0.3243243396282196,0.2222222089767456,0.47368428111076355,0.5352112054824829,0.5454545021057129,0.42307689785957336,0.4045802354812622,0.5446687936782837,0.531969428062439,0.5594713091850281,nan,nan,nan,nan,nan,0.5156249999999997,1.8432962894439693,30.0,37.0,27.0,38.0,71.0,22.0,52.0,131.0,347.0,391.0,454.0,0.0,0.0,0.0,0.0,0.0,1600
0,1150,2.3812310695648193,2.4053897857666016,2.0816404819488525,2.1462087631225586,1.9568997621536255,2.5532381534576416,2.215052604675293,2.122335433959961,1.8554704189300537,1.6908303499221802,1.8209495544433594,nan,nan,nan,nan,nan,1.899456975460052,0.3888888657093048,0.3921568691730499,0.4736841917037964,0.5000000596046448,0.583333432674408,0.41935479640960693,0.43243247270584106,0.4452555179595947,0.49698805809020996,0.538461446762085,0.5191874504089355,nan,nan,nan,nan,nan,0.5031249999999999,1.899456975460052,36.0,51.0,38.0,46.0,72.0,31.0,37.0,137.0,332.0,377.0,443.0,0.0,0.0,0.0,0.0,0.0,1600
0,1200,2.1993095874786377,2.2666425704956055,2.0204689502716064,2.3477261066436768,2.100839376449585,2.1471781730651855,2.017343521118164,1.8869750499725342,1.8557493686676025,1.6297264099121094,1.790834903717041,nan,nan,nan,nan,nan,1.8351294136047354,0.47999995946884155,0.41666659712791443,0.46428579092025757,0.3529411852359772,0.4126984477043152,0.4166666567325592,0.44999998807907104,0.527131974697113,0.5273221731185913,0.5586034059524536,0.5446224808692932,nan,nan,nan,nan,nan,0.5218749999999995,1.8351294136047354,25.0,36.0,28.0,51.0,63.0,24.0,40.0,129.0,366.0,401.0,437.0,0.0,0.0,0.0,0.0,0.0,1600
0,1250,2.2995588779449463,1.8587689399719238,2.0453500747680664,2.185607671737671,2.133791446685791,1.2944101095199585,2.1902599334716797,2.052469253540039,1.7267661094665527,1.4477874040603638,1.614100456237793,nan,nan,nan,nan,nan,1.7161343526840211,0.40625,0.4772726893424988,0.4054054617881775,0.39622634649276733,0.4736841917037964,0.736842155456543,0.3414633870124817,0.46621617674827576,0.5457316637039185,0.6092544794082642,0.5774335265159607,nan,nan,nan,nan,nan,0.5443749999999998,1.7161343526840211,32.0,44.0,37.0,53.0,57.0,19.0,41.0,148.0,328.0,389.0,452.0,0.0,0.0,0.0,0.0,0.0,1600
0,1300,2.5375704765319824,2.2200734615325928,2.2690935134887695,2.262678623199463,2.012512683868408,2.381436824798584,2.215696096420288,1.9810856580734253,1.7787938117980957,1.5833086967468262,1.7851386070251465,nan,nan,nan,nan,nan,1.8306351685523987,0.43333330750465393,0.3684210479259491,0.42553192377090454,0.4523809254169464,0.49152547121047974,0.4482758641242981,0.38297873735427856,0.46923086047172546,0.502923846244812,0.5665862560272217,0.5366430282592773,nan,nan,nan,nan,nan,0.5124999999999998,1.8306351685523987,30.0,38.0,47.0,42.0,59.0,29.0,47.0,130.0,342.0,413.0,423.0,0.0,0.0,0.0,0.0,0.0,1600
0,1350,1.6230164766311646,1.8794900178909302,2.4414303302764893,2.019458532333374,2.0049662590026855,2.031240940093994,1.7351911067962646,1.804692029953003,1.6551798582077026,1.4371861219406128,1.691829800605774,nan,nan,nan,nan,nan,1.6754022669792168,0.5624999403953552,0.416666716337204,0.3333333432674408,0.45945948362350464,0.51666659116745,0.48275870084762573,0.49999991059303284,0.5369129180908203,0.5666664838790894,0.6204187273979187,0.5605380535125732,nan,nan,nan,nan,nan,0.5599999999999997,1.6754022669792168,32.0,36.0,27.0,37.0,60.0,29.0,42.0,149.0,360.0,382.0,446.0,0.0,0.0,0.0,0.0,0.0,1600
0,1400,2.291938304901123,1.7083178758621216,2.097712278366089,1.9001352787017822,2.1692371368408203,2.6342926025390625,2.033881664276123,1.6165968179702759,1.6455212831497192,1.5613936185836792,1.6651922464370728,nan,nan,nan,nan,nan,1.7098099970817564,0.22580641508102417,0.574999988079071,0.4615384638309479,0.4666666090488434,0.4285714328289032,0.3750000298023224,0.48076921701431274,0.6095889210700989,0.5673982501029968,0.5749384164810181,0.5427252054214478,nan,nan,nan,nan,nan,0.5431249999999999,1.7098099970817564,31.0,40.0,39.0,45.0,56.0,32.0,52.0,146.0,319.0,407.0,433.0,0.0,0.0,0.0,0.0,0.0,1600
0,1450,1.7764825820922852,2.4089713096618652,1.833103895187378,2.2636308670043945,1.9310518503189087,1.8918486833572388,2.1574928760528564,1.8576788902282715,1.6408323049545288,1.5476009845733643,1.6642427444458008,nan,nan,nan,nan,nan,1.712749533653259,0.4583333134651184,0.375,0.514285683631897,0.5121950507164001,0.45098039507865906,0.6086956858634949,0.35555553436279297,0.5294116139411926,0.5802468657493591,0.6144578456878662,0.5590198636054993,nan,nan,nan,nan,nan,0.5581249999999996,1.712749533653259,24.0,40.0,35.0,41.0,51.0,23.0,45.0,153.0,324.0,415.0,449.0,0.0,0.0,0.0,0.0,0.0,1600
0,1500,2.2628698348999023,2.059692859649658,2.594689130783081,1.6330897808074951,1.5984723567962646,1.7583274841308594,1.84260094165802,1.8558636903762817,1.6371214389801025,1.4682315587997437,1.732655644416809,nan,nan,nan,nan,nan,1.6838610363006588,0.5,0.4390243589878082,0.37037035822868347,0.5,0.5799999833106995,0.5882353782653809,0.44897958636283875,0.5081965327262878,0.5658680200576782,0.5869017243385315,0.5382978320121765,nan,nan,nan,nan,nan,0.5462499999999997,1.6838610363006588,24.0,41.0,27.0,52.0,50.0,34.0,49.0,122.0,334.0,397.0,470.0,0.0,0.0,0.0,0.0,0.0,1600
0,1550,2.3092801570892334,2.0331363677978516,1.4891705513000488,1.9725843667984009,1.7971746921539307,2.3021602630615234,2.0566282272338867,2.0006017684936523,1.5735827684402466,1.4727424383163452,1.7185391187667847,nan,nan,nan,nan,nan,1.6946628928184508,0.3658536374568939,0.5294117331504822,0.5769230723381042,0.47999995946884155,0.47272732853889465,0.41379314661026,0.42499998211860657,0.4724409282207489,0.6041055917739868,0.6204380393028259,0.5403586030006409,nan,nan,nan,nan,nan,0.5556249999999998,1.6946628928184508,41.0,34.0,26.0,50.0,55.0,29.0,40.0,127.0,341.0,411.0,446.0,0.0,0.0,0.0,0.0,0.0,1600
0,1600,1.5498404502868652,2.232954978942871,2.0657124519348145,1.9399045705795288,1.853805422782898,2.1208131313323975,1.868367075920105,1.7372251749038696,1.7272887229919434,1.5828731060028076,1.6945366859436035,nan,nan,nan,nan,nan,1.7251704883575438,0.6666666269302368,0.4259258806705475,0.5151515007019043,0.4814815819263458,0.5172412991523743,0.4444444179534912,0.6052630543708801,0.517241358757019,0.4825581908226013,0.5950616002082825,0.5382882356643677,nan,nan,nan,nan,nan,0.5343749999999999,1.7251704883575438,27.0,54.0,33.0,54.0,58.0,27.0,38.0,116.0,344.0,405.0,444.0,0.0,0.0,0.0,0.0,0.0,1600
0,1650,2.304898977279663,1.7368981838226318,2.265594720840454,1.742060661315918,1.413277506828308,2.3744351863861084,2.230099678039551,1.552971363067627,1.5877184867858887,1.3694454431533813,1.5496079921722412,nan,nan,nan,nan,nan,1.5779315030574796,0.37037035822868347,0.4999999701976776,0.324324369430542,0.5106382966041565,0.6862745881080627,0.416666716337204,0.38461539149284363,0.5611512064933777,0.5726495981216431,0.6306533813476562,0.5752809643745422,nan,nan,nan,nan,nan,0.570625,1.5779315030574796,27.0,42.0,37.0,47.0,51.0,24.0,39.0,139.0,351.0,398.0,445.0,0.0,0.0,0.0,0.0,0.0,1600
0,1700,1.6861268281936646,2.0020859241485596,2.3184916973114014,1.6770387887954712,1.951971411705017,2.2624406814575195,2.1129679679870605,1.853133201599121,1.6084648370742798,1.4952195882797241,1.6456612348556519,nan,nan,nan,nan,nan,1.6653500032424926,0.5624999403953552,0.5227272510528564,0.4285714328289032,0.5416667461395264,0.5081967115402222,0.31578949093818665,0.5312499403953552,0.465648889541626,0.590214192867279,0.5795454978942871,0.5684934258460999,nan,nan,nan,nan,nan,0.556875,1.6653500032424926,32.0,44.0,28.0,48.0,61.0,19.0,32.0,131.0,327.0,440.0,438.0,0.0,0.0,0.0,0.0,0.0,1600
0,1750,2.38161039352417,2.081538677215576,2.0164570808410645,1.9548184871673584,1.8221933841705322,1.927972674369812,1.8847951889038086,1.6758289337158203,1.6038715839385986,1.5121777057647705,1.61003839969635,nan,nan,nan,nan,nan,1.6540373325347897,0.3333333432674408,0.45833343267440796,0.5250000357627869,0.47368428111076355,0.4912280738353729,0.5,0.5294117331504822,0.4632352888584137,0.5763689875602722,0.5920397639274597,0.5691965818405151,nan,nan,nan,nan,nan,0.5518749999999999,1.6540373325347897,30.0,48.0,40.0,38.0,57.0,20.0,34.0,136.0,347.0,402.0,448.0,0.0,0.0,0.0,0.0,0.0,1600
0,1800,2.2753124237060547,2.4068315029144287,2.0066471099853516,1.6125532388687134,1.9703913927078247,2.332343578338623,1.763691782951355,1.8341437578201294,1.5206245183944702,1.419661521911621,1.5969314575195312,nan,nan,nan,nan,nan,1.627954688072205,0.5357142686843872,0.38636356592178345,0.42105257511138916,0.5869565606117249,0.4444444477558136,0.3124999701976776,0.5454545617103577,0.5206610560417175,0.5843373537063599,0.6078429818153381,0.5692639946937561,nan,nan,nan,nan,nan,0.5606249999999997,1.627954688072205,28.0,44.0,38.0,46.0,45.0,32.0,44.0,121.0,332.0,408.0,462.0,0.0,0.0,0.0,0.0,0.0,1600
0,1850,1.8861181735992432,2.621530055999756,2.2554187774658203,2.1299521923065186,1.8900779485702515,1.527211308479309,1.553510308265686,1.837145209312439,1.4541511535644531,1.489949345588684,1.5818891525268555,nan,nan,nan,nan,nan,1.6212996006011962,0.5,0.323529452085495,0.48648643493652344,0.4999999701976776,0.49152547121047974,0.5000000596046448,0.5581395030021667,0.5259259343147278,0.6017440557479858,0.583541214466095,0.5717438459396362,nan,nan,nan,nan,nan,0.5625,1.6212996006011962,20.0,34.0,37.0,50.0,59.0,24.0,43.0,135.0,344.0,401.0,453.0,0.0,0.0,0.0,0.0,0.0,1600
0,1900,1.7371995449066162,2.320833921432495,2.267305374145508,1.9647279977798462,1.3809196949005127,2.2665605545043945,2.310816526412964,1.6133854389190674,1.5037484169006348,1.4436955451965332,1.432478666305542,nan,nan,nan,nan,nan,1.5630741810798636,0.5161289572715759,0.4166666567325592,0.4054054319858551,0.5000000596046448,0.6600000262260437,0.4545454680919647,0.4318182170391083,0.5563909411430359,0.6107951998710632,0.6217617392539978,0.6263735890388489,nan,nan,nan,nan,nan,0.5931249999999996,1.5630741810798636,31.0,36.0,37.0,54.0,50.0,22.0,44.0,133.0,352.0,386.0,455.0,0.0,0.0,0.0,0.0,0.0,1600
0,1950,3.012868642807007,1.7977299690246582,1.8743582963943481,1.8785136938095093,1.9806729555130005,2.3758385181427,1.795587420463562,1.748104453086853,1.4535917043685913,1.5328763723373413,1.6272701025009155,nan,nan,nan,nan,nan,1.6443734884262087,0.2857142388820648,0.5319148898124695,0.47999998927116394,0.48648643493652344,0.48076942563056946,0.307692289352417,0.5625001192092896,0.5499999523162842,0.5970587134361267,0.5731706619262695,0.5682328343391418,nan,nan,nan,nan,nan,0.5574999999999999,1.6443734884262087,28.0,47.0,25.0,37.0,52.0,26.0,48.0,140.0,340.0,410.0,447.0,0.0,0.0,0.0,0.0,0.0,1600
0,2000,2.3653173446655273,1.865678310394287,1.7866803407669067,1.716356873512268,1.8964588642120361,1.7565405368804932,1.586393117904663,1.6926153898239136,1.5513079166412354,1.4937939643859863,1.5802119970321655,nan,nan,nan,nan,nan,1.6006942582130426,0.43478259444236755,0.5098039507865906,0.6060606241226196,0.5454545617103577,0.5106383562088013,0.40909090638160706,0.5531915426254272,0.5348836183547974,0.5819207429885864,0.6057693362236023,0.5668204426765442,nan,nan,nan,nan,nan,0.5699999999999998,1.6006942582130426,23.0,51.0,33.0,44.0,47.0,22.0,47.0,129.0,354.0,416.0,434.0,0.0,0.0,0.0,0.0,0.0,1600
0,2050,1.959760308265686,1.787986397743225,2.0833373069763184,1.694014310836792,1.924317479133606,2.0505106449127197,2.2229645252227783,1.684251308441162,1.3850562572479248,1.4459562301635742,1.6237688064575195,nan,nan,nan,nan,nan,1.5925046801567073,0.3870967626571655,0.5142857432365417,0.4166666269302368,0.5892856121063232,0.46774184703826904,0.3947368264198303,0.4000000059604645,0.5200000405311584,0.6195967197418213,0.6322751045227051,0.5601748824119568,nan,nan,nan,nan,nan,0.5693749999999997,1.5925046801567073,31.0,35.0,36.0,56.0,62.0,38.0,35.0,125.0,347.0,378.0,457.0,0.0,0.0,0.0,0.0,0.0,1600
